date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-06-12,102.7109,103.1193,102.4576,103.0213,6815809,6815809,0.75973,0.743,102.8479,"Jun 12, 14",0
2014-06-13,102.8824,103.9608,102.8498,103.9608,5578790,5578790,0.939455,0.912,103.5703,"Jun 13, 14",0.009119473351627378
2014-06-16,103.8709,105.2229,103.8627,105.0064,7074254,7074254,1.0456,1.006,104.7726,"Jun 16, 14",0.019268830814598563
2014-06-17,104.4836,105.4188,104.214,105.2433,6721037,6721037,0.236908,0.226,104.9056,"Jun 17, 14",0.021568355281868977
2014-06-18,105.3495,106.6076,104.8594,106.4279,7703901,7703901,1.1845,1.126,105.9348,"Jun 18, 14",0.03306694829127566
2014-06-19,106.436,107.833,106.1256,107.8248,7425763,7425763,1.3969,1.313,107.1492,"Jun 19, 14",0.046626280196425396
2014-06-20,107.7921,108.1597,106.918,108.1107,11350979,11350979,0.28592,0.265,107.9358,"Jun 20, 14",0.049401434460640645
2014-06-23,108.2577,109.1155,108.1761,108.6335,11010250,11010250,0.522827,0.484,108.5855,"Jun 23, 14",0.0544761131921263
2014-06-24,108.4375,109.0256,107.596,107.6451,8581147,8581147,-0.988468,-0.91,108.1826,"Jun 24, 14",0.04488198071660912
2014-06-25,107.2938,108.127,107.0242,107.2039,6714259,6714259,-0.441133,-0.41,107.4775,"Jun 25, 14",0.04059937119799505
2014-06-26,107.1876,107.1958,105.8152,106.9507,6111572,6111572,-0.253246,-0.236,106.5592,"Jun 26, 14",0.038141627022761325
2014-06-27,106.7955,106.9711,105.6273,106.4932,8674870,8674870,-0.457474,-0.428,109.0202,"Jun 27, 14",0.03370079779618395
2014-06-30,106.3217,106.7138,105.6845,106.6484,5708219,5708219,0.155214,0.146,106.8731,"Jun 30, 14",0.035207282377527745
2014-07-01,106.967,107.3591,106.5748,106.6403,4001310,4001310,-0.008169,-0.008,106.8587,"Jul 1, 14",0.035128657860073596
2014-07-02,106.6321,106.9507,106.191,106.387,5137137,5137137,-0.253242,-0.237,106.4412,"Jul 2, 14",0.03266994301178498
2014-07-03,107.3755,107.498,106.7873,107.1713,3513987,3513987,0.784239,0.737,107.0806,"Jul 3, 14",0.040282931782068425
2014-07-07,106.5586,106.7219,106.2155,106.5831,3659977,3659977,-0.588177,-0.549,106.5124,"Jul 7, 14",0.034573432872619596
2014-07-08,105.954,106.5095,105.807,106.1174,4687818,4687818,-0.465646,-0.437,106.17,"Jul 8, 14",0.03005300845553305
2014-07-09,106.4197,107.5797,106.191,107.3346,5203960,5203960,1.2172,1.147,107.0078,"Jul 9, 14",0.04186804088086637
2014-07-10,106.5912,106.9017,106.1174,106.4033,4405007,4405007,-0.931287,-0.868,106.4374,"Jul 10, 14",0.0328281627197483
2014-07-11,105.4884,106.1093,104.5898,104.9492,5248059,5248059,-1.4541,-1.367,104.9528,"Jul 11, 14",0.018713605827144562
2014-07-14,105.2188,105.7907,104.8757,105.5946,4135861,4135861,0.645361,0.615,105.4423,"Jul 14, 14",0.02497832972404739
2014-07-15,105.4394,105.7907,105.0636,105.5946,4845041,4845041,0,0,105.5234,"Jul 15, 14",0.02497832972404739
2014-07-16,106.1093,106.967,105.9459,106.9262,4499463,4499463,1.3316,1.261,106.7493,"Jul 16, 14",0.03790381212428884
2014-07-17,106.7219,107.4245,106.1011,106.2645,4961188,4961188,-0.661698,-0.619,106.6751,"Jul 17, 14",0.0314808685194227
2014-07-18,106.7219,106.7955,105.856,106.5177,4339481,4339481,0.25324,0.238,106.4681,"Jul 18, 14",0.03393861269465643
2014-07-21,106.289,107.2938,106.2073,107.2529,3719336,3719336,0.735224,0.69,106.9133,"Jul 21, 14",0.04107500099493989
2014-07-22,107.4653,108.8132,107.4653,108.3068,4391784,4391784,1.0538,0.983,108.4499,"Jul 22, 14",0.05130492432147526
2014-07-23,108.4048,109.4096,108.2251,109.3688,4589473,4589473,1.062,0.981,108.978,"Jul 23, 14",0.06161347216546478
2014-07-24,109.4913,110.3654,109.2135,110.1612,5340621,5340621,0.792407,0.725,110.0539,"Jul 24, 14",0.06930508545320237
